Reserve Number,Charter ID,Charter Date,Status,Total Billed,Charges (itemized),Total Paid,Payments (itemized),Balance Owing
009218,8144,2014-03-09,closed,1017.19,2026-03-03 17:28:56.010309: $750.00; 2026-03-03 17:28:56.010309: $37.50; 2026-03-03 17:28:56.010309: $109.82; 2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $44.87,1017.19,2014-03-09: $1017.19 (credit_card),0.00
009219,8145,2014-03-12,closed,231.53,2026-03-03 17:28:56.010309: $210.00; 2026-03-03 17:28:56.010309: $10.50; 2026-03-03 17:28:56.010309: $11.03,231.53,2025-07-24: $231.53 (bank_transfer),0.00
009220,8146,2014-03-14,closed,606.38,2026-03-03 17:28:56.010309: $350.00; 2026-03-03 17:28:56.010309: $210.00; 2026-03-03 17:28:56.010309: $17.50; 2026-03-03 17:28:56.010309: $28.88,606.38,2025-07-24: $606.38 (bank_transfer),0.00
009221,8147,2014-06-21,closed,205.00,2026-03-03 17:28:56.010309: $195.24; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $9.76,205.00,2025-07-24: $205.00 (bank_transfer),0.00
009222,8148,2014-03-08,closed,957.98,2026-03-03 17:28:56.010309: $718.46; 2026-03-03 17:28:56.010309: $35.92; 2026-03-03 17:28:56.010309: $157.98; 2026-03-03 17:28:56.010309: $45.62,957.98,2025-07-24: $400.00 (bank_transfer); 2025-07-24: $557.98 (bank_transfer),0.00
009223,8149,2014-03-12,closed,251.53,2026-03-03 17:28:56.010309: $210.00; 2026-03-03 17:28:56.010309: $10.50; 2026-03-03 17:28:56.010309: $20.00; 2026-03-03 17:28:56.010309: $11.03,251.53,2025-07-24: $251.53 (bank_transfer),0.00
009224,8150,2014-05-16,closed,93.94,2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $3.75; 2026-03-03 17:28:56.010309: $11.25; 2026-03-03 17:28:56.010309: $3.94,93.94,2025-07-24: $93.94 (bank_transfer),0.00
009225,8151,2014-05-19,closed,93.94,2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $3.75; 2026-03-03 17:28:56.010309: $11.25; 2026-03-03 17:28:56.010309: $3.94,93.94,2025-07-24: $93.94 (bank_transfer),0.00
009226,8152,2014-03-10,closed,115.76,2026-03-03 17:28:56.010309: $105.00; 2026-03-03 17:28:56.010309: $5.25; 2026-03-03 17:28:56.010309: $5.51,115.76,2025-07-24: $115.76 (bank_transfer),0.00
009227,8153,2014-06-28,closed,901.88,2026-03-03 17:28:56.010309: $750.00; 2026-03-03 17:28:56.010309: $37.50; 2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $39.38,901.88,2025-07-24: $250.00 (bank_transfer); 2025-07-24: $390.00 (bank_transfer); 2025-07-24: $261.88 (bank_transfer),0.00
009228,8154,2014-03-12,closed,231.53,2026-03-03 17:28:56.010309: $210.00; 2026-03-03 17:28:56.010309: $10.50; 2026-03-03 17:28:56.010309: $11.03,231.53,2025-07-24: $75.00 (bank_transfer); 2025-07-24: $156.53 (bank_transfer),0.00
009229,8155,2014-03-11,closed,0.00,,0.00,,0.00
009230,8156,2014-10-12,closed,82.69,2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $3.75; 2026-03-03 17:28:56.010309: $3.94,82.69,2025-07-24: $82.69 (bank_transfer),0.00
009231,8157,2014-03-14,closed,0.00,,0.00,,0.00
009232,8158,2014-09-27,closed,503.75,2026-03-03 17:28:56.010309: $379.75; 2026-03-03 17:28:56.010309: $18.99; 2026-03-03 17:28:56.010309: $44.85; 2026-03-03 17:28:56.010309: $37.98; 2026-03-03 17:28:56.010309: $22.18,503.75,2025-07-24: $328.75 (bank_transfer); 2025-07-24: $175.00 (bank_transfer),0.00
009233,8159,2014-09-28,closed,90.19,2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $3.75; 2026-03-03 17:28:56.010309: $7.50; 2026-03-03 17:28:56.010309: $3.94,90.19,2025-07-24: $90.19 (bank_transfer),0.00
009234,8160,2014-10-04,closed,1244.29,2026-03-03 17:28:56.010309: $902.83; 2026-03-03 17:28:56.010309: $45.14; 2026-03-03 17:28:56.010309: $108.10; 2026-03-03 17:28:56.010309: $135.42; 2026-03-03 17:28:56.010309: $52.80; 2026-03-03 17:28:56.010309: $0.00,1244.29,2025-07-24: $250.00 (bank_transfer); 2025-07-24: $790.31 (bank_transfer); 2025-07-24: $90.47 (bank_transfer); 2025-07-24: $113.51 (bank_transfer),0.00
009235,8161,2014-03-12,closed,0.00,,0.00,,0.00
009236,8162,2014-03-13,closed,0.00,,0.00,,0.00
009237,8163,2014-03-14,closed,250.00,2026-03-03 17:28:56.010309: $226.75; 2026-03-03 17:28:56.010309: $11.34; 2026-03-03 17:28:56.010309: $11.90; 2026-03-03 17:28:56.010309: $0.01,250.00,2025-07-24: $250.00 (bank_transfer),0.00
009238,8164,2014-07-19,closed,1270.32,2026-03-03 17:28:56.010309: $1050.00; 2026-03-03 17:28:56.010309: $52.50; 2026-03-03 17:28:56.010309: $104.00; 2026-03-03 17:28:56.010309: $105.00; 2026-03-03 17:28:56.010309: $60.25; 2026-03-03 17:28:56.010309: $-1.43; 2026-03-03 17:28:56.010309: $-100.00,1270.32,2025-07-24: $300.00 (bank_transfer); 2025-07-24: $109.20 (bank_transfer); 2025-07-24: $519.75 (bank_transfer); 2025-07-24: $341.37 (bank_transfer),0.00
009239,8165,2014-03-15,closed,156.30,2026-03-03 17:28:56.010309: $120.00; 2026-03-03 17:28:56.010309: $6.00; 2026-03-03 17:28:56.010309: $24.00; 2026-03-03 17:28:56.010309: $6.30,156.30,2025-07-24: $156.30 (bank_transfer),0.00
009240,8166,2014-03-15,closed,253.99,2026-03-03 17:28:56.010309: $195.00; 2026-03-03 17:28:56.010309: $9.75; 2026-03-03 17:28:56.010309: $39.00; 2026-03-03 17:28:56.010309: $10.24,253.99,2025-07-24: $253.99 (bank_transfer),0.00
009241,8167,2014-03-14,closed,0.00,,0.00,,0.00
009242,8168,2014-04-25,closed,300.00,2026-03-03 17:28:56.010309: $272.10; 2026-03-03 17:28:56.010309: $13.61; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $14.29,300.00,2025-07-24: $300.00 (bank_transfer),0.00
009243,8169,2014-03-15,closed,716.11,2026-03-03 17:28:56.010309: $390.00; 2026-03-03 17:28:56.010309: $19.50; 2026-03-03 17:28:56.010309: $235.37; 2026-03-03 17:28:56.010309: $39.00; 2026-03-03 17:28:56.010309: $32.24,716.11,2025-07-24: $716.11 (bank_transfer),0.00
009244,8170,2014-03-20,closed,367.50,2026-03-03 17:28:56.010309: $350.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $17.50,367.50,2025-07-24: $367.50 (bank_transfer),0.00
009245,8171,2014-03-27,closed,367.50,2026-03-03 17:28:56.010309: $350.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $17.50,367.50,2025-07-24: $367.50 (bank_transfer),0.00
009246,8172,2014-03-17,closed,651.25,2026-03-03 17:28:56.010309: $500.00; 2026-03-03 17:28:56.010309: $25.00; 2026-03-03 17:28:56.010309: $100.00; 2026-03-03 17:28:56.010309: $26.25,651.25,2025-07-24: $651.25 (bank_transfer),0.00
009247,8173,2014-03-14,closed,175.00,2026-03-03 17:28:56.010309: $158.73; 2026-03-03 17:28:56.010309: $7.94; 2026-03-03 17:28:56.010309: $8.33,175.00,2014-03-17: $175.00 (unknown),0.00
009248,8174,2014-03-16,closed,450.00,2026-03-03 17:28:56.010309: $408.16; 2026-03-03 17:28:56.010309: $20.41; 2026-03-03 17:28:56.010309: $21.43,450.00,2025-07-24: $450.00 (bank_transfer),0.00
009249,8175,2014-03-16,closed,400.00,2026-03-03 17:28:56.010309: $362.81; 2026-03-03 17:28:56.010309: $18.14; 2026-03-03 17:28:56.010309: $19.05,400.00,2025-07-24: $400.00 (bank_transfer),0.00
009250,8176,2014-04-12,closed,441.52,2026-03-03 17:28:56.010309: $350.00; 2026-03-03 17:28:56.010309: $17.50; 2026-03-03 17:28:56.010309: $53.00; 2026-03-03 17:28:56.010309: $21.02,441.52,2025-07-24: $350.00 (bank_transfer); 2025-07-24: $91.52 (bank_transfer),0.00
009251,8177,2014-03-17,closed,0.00,,0.00,,0.00
009252,8178,2014-03-21,closed,200.00,2026-03-03 17:28:56.010309: $180.48; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $10.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $9.52,200.00,2025-07-24: $200.00 (bank_transfer),0.00
009253,8179,2014-03-22,closed,78.75,2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $3.75,78.75,2025-07-24: $78.75 (bank_transfer),0.00
009254,8180,2014-03-17,closed,430.00,2026-03-03 17:28:56.010309: $364.52; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $45.00; 2026-03-03 17:28:56.010309: $20.48,430.00,2025-07-24: $430.00 (bank_transfer),0.00
009255,8181,2014-03-18,closed,250.00,2026-03-03 17:28:56.010309: $238.10; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $11.90,250.00,2025-07-24: $250.00 (bank_transfer),0.00
009256,8182,2014-05-10,closed,1780.51,2026-03-03 17:28:56.010309: $1950.00; 2026-03-03 17:28:56.010309: $97.50; 2026-03-03 17:28:56.010309: $50.60; 2026-03-03 17:28:56.010309: $195.00; 2026-03-03 17:28:56.010309: $104.91; 2026-03-03 17:28:56.010309: $-617.50,1780.51,2025-07-24: $1163.26 (bank_transfer); 2025-07-24: $500.00 (bank_transfer); 2025-07-24: $117.25 (bank_transfer),0.00
009257,8183,2014-03-18,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009258,8184,2014-04-05,closed,263.03,2026-03-03 17:28:56.010309: $210.00; 2026-03-03 17:28:56.010309: $10.50; 2026-03-03 17:28:56.010309: $31.50; 2026-03-03 17:28:56.010309: $11.03,263.03,2025-07-24: $75.00 (bank_transfer); 2025-07-24: $188.03 (bank_transfer),0.00
009259,8185,2014-04-13,closed,75.00,2026-03-03 17:28:56.010309: $71.43; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $3.57,75.00,2025-07-24: $75.00 (bank_transfer),0.00
009260,8186,2014-03-22,closed,937.12,2026-03-03 17:28:56.010309: $850.00; 2026-03-03 17:28:56.010309: $42.50; 2026-03-03 17:28:56.010309: $44.62,937.12,2014-03-26: $937.12 (trade_of_services),0.00
009261,8187,2014-04-06,closed,937.12,2026-03-03 17:28:56.010309: $850.00; 2026-03-03 17:28:56.010309: $42.50; 2026-03-03 17:28:56.010309: $44.62,937.12,2025-07-24: $937.12 (bank_transfer),0.00
009262,8188,2014-03-21,closed,639.09,2026-03-03 17:28:56.010309: $345.10; 2026-03-03 17:28:56.010309: $17.25; 2026-03-03 17:28:56.010309: $197.00; 2026-03-03 17:28:56.010309: $51.77; 2026-03-03 17:28:56.010309: $27.97; 2026-03-03 17:28:56.010309: $0.00,639.09,2025-07-24: $205.00 (bank_transfer); 2025-07-24: $434.08 (bank_transfer); 2025-07-24: $0.01 (bank_transfer),0.00
009263,8189,2014-03-21,closed,500.00,2026-03-03 17:28:56.010309: $390.00; 2026-03-03 17:28:56.010309: $19.50; 2026-03-03 17:28:56.010309: $58.50; 2026-03-03 17:28:56.010309: $20.48; 2026-03-03 17:28:56.010309: $11.52,500.00,2025-07-24: $500.00 (bank_transfer),0.00
009264,8190,2014-03-18,closed,78.15,2026-03-03 17:28:56.010309: $60.00; 2026-03-03 17:28:56.010309: $3.00; 2026-03-03 17:28:56.010309: $12.00; 2026-03-03 17:28:56.010309: $3.15,78.15,2025-07-24: $78.15 (bank_transfer),0.00
009265,8191,2014-03-22,closed,725.91,2026-03-03 17:28:56.010309: $510.25; 2026-03-03 17:28:56.010309: $25.51; 2026-03-03 17:28:56.010309: $76.54; 2026-03-03 17:28:56.010309: $86.82; 2026-03-03 17:28:56.010309: $26.79,725.91,2025-07-24: $205.00 (bank_transfer); 2025-07-24: $520.90 (bank_transfer); 2025-07-24: $0.01 (bank_transfer),0.00
009266,8192,2014-03-20,closed,1264.70,2026-03-03 17:28:56.010309: $1080.00; 2026-03-03 17:28:56.010309: $-135.00; 2026-03-03 17:28:56.010309: $54.00; 2026-03-03 17:28:56.010309: $15.00; 2026-03-03 17:28:56.010309: $200.00; 2026-03-03 17:28:56.010309: $50.70,1264.70,2025-07-24: $1000.00 (bank_transfer); 2025-07-24: $264.70 (bank_transfer),0.00
009267,8193,2014-06-03,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009268,8194,2014-03-19,closed,0.00,,0.00,,0.00
009269,8195,2014-03-22,closed,262.50,2026-03-03 17:28:56.010309: $250.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $12.50,262.50,2025-07-24: $262.50 (bank_transfer),0.00
009270,8196,2014-03-20,closed,0.00,,0.00,,0.00
009271,8197,2014-03-21,closed,0.00,,0.00,,0.00
009272,8198,2014-03-25,closed,313.12,2026-03-03 17:28:56.010309: $250.00; 2026-03-03 17:28:56.010309: $12.50; 2026-03-03 17:28:56.010309: $37.50; 2026-03-03 17:28:56.010309: $13.12,313.12,2025-07-24: $75.00 (bank_transfer); 2025-07-24: $238.12 (bank_transfer),0.00
009273,8199,2014-05-20,closed,313.12,2026-03-03 17:28:56.010309: $250.00; 2026-03-03 17:28:56.010309: $12.50; 2026-03-03 17:28:56.010309: $37.50; 2026-03-03 17:28:56.010309: $13.12,313.12,2025-07-24: $75.00 (bank_transfer); 2025-07-24: $238.12 (bank_transfer),0.00
009274,8200,2014-03-22,closed,1766.90,2026-03-03 17:28:56.010309: $1170.00; 2026-03-03 17:28:56.010309: $58.50; 2026-03-03 17:28:56.010309: $287.12; 2026-03-03 17:28:56.010309: $175.50; 2026-03-03 17:28:56.010309: $75.78,1766.90,2025-07-24: $1766.90 (bank_transfer),0.00
009275,8201,2014-03-24,closed,300.00,2026-03-03 17:28:56.010309: $285.71; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $14.29,300.00,2025-07-24: $300.00 (bank_transfer),0.00
009276,8202,2014-03-29,closed,498.10,2026-03-03 17:28:56.010309: $437.50; 2026-03-03 17:28:56.010309: $21.88; 2026-03-03 17:28:56.010309: $15.00; 2026-03-03 17:28:56.010309: $23.72,498.10,2025-07-24: $323.10 (bank_transfer); 2025-07-24: $175.00 (bank_transfer),0.00
009277,8203,2014-03-29,closed,96.47,2026-03-03 17:28:56.010309: $87.50; 2026-03-03 17:28:56.010309: $4.38; 2026-03-03 17:28:56.010309: $4.59,96.47,2025-07-24: $96.47 (bank_transfer),0.00
009278,8204,2014-09-02,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009279,8205,2014-10-03,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009280,8206,2014-10-04,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009281,8207,2014-10-02,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009282,8208,2014-03-23,closed,187.88,2026-03-03 17:28:56.010309: $150.00; 2026-03-03 17:28:56.010309: $7.50; 2026-03-03 17:28:56.010309: $22.50; 2026-03-03 17:28:56.010309: $7.88,187.88,2025-07-24: $187.88 (bank_transfer),0.00
009283,8209,2014-03-23,closed,225.45,2026-03-03 17:28:56.010309: $180.00; 2026-03-03 17:28:56.010309: $9.00; 2026-03-03 17:28:56.010309: $27.00; 2026-03-03 17:28:56.010309: $9.45,225.45,2025-07-24: $225.45 (bank_transfer),0.00
009284,8210,2014-05-30,closed,466.11,2026-03-03 17:28:56.010309: $292.50; 2026-03-03 17:28:56.010309: $14.62; 2026-03-03 17:28:56.010309: $95.00; 2026-03-03 17:28:56.010309: $43.88; 2026-03-03 17:28:56.010309: $20.11,466.11,2025-07-24: $200.00 (bank_transfer); 2025-07-24: $266.11 (bank_transfer),0.00
009285,8211,2014-05-31,closed,366.36,2026-03-03 17:28:56.010309: $292.50; 2026-03-03 17:28:56.010309: $14.62; 2026-03-03 17:28:56.010309: $43.88; 2026-03-03 17:28:56.010309: $15.36,366.36,2025-07-24: $366.36 (bank_transfer),0.00
009286,8212,2014-03-25,closed,0.00,,0.00,,0.00
009287,8213,2014-03-26,closed,140.00,2026-03-03 17:28:56.010309: $120.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $14.00; 2026-03-03 17:28:56.010309: $6.00,140.00,2025-07-24: $140.00 (bank_transfer),0.00
009288,8214,2014-03-29,closed,1153.25,2026-03-03 17:28:56.010309: $585.00; 2026-03-03 17:28:56.010309: $87.07; 2026-03-03 17:28:56.010309: $29.25; 2026-03-03 17:28:56.010309: $333.00; 2026-03-03 17:28:56.010309: $67.21; 2026-03-03 17:28:56.010309: $51.72,1153.25,2025-07-24: $240.00 (bank_transfer); 2025-07-24: $913.25 (bank_transfer),0.00
009289,8215,2014-06-26,closed,1227.56,2026-03-03 17:28:56.010309: $825.00; 2026-03-03 17:28:56.010309: $41.25; 2026-03-03 17:28:56.010309: $185.00; 2026-03-03 17:28:56.010309: $123.75; 2026-03-03 17:28:56.010309: $52.56,1227.56,2025-07-24: $500.00 (bank_transfer); 2025-07-24: $727.56 (bank_transfer),0.00
009290,8216,2014-04-15,closed,73.00,2026-03-03 17:28:56.010309: $60.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $10.00; 2026-03-03 17:28:56.010309: $3.00,73.00,2025-07-24: $73.00 (bank_transfer),0.00
009291,8217,2014-04-09,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009292,8218,2014-04-24,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009293,8219,2014-03-29,closed,1432.75,2026-03-03 17:28:56.010309: $1100.00; 2026-03-03 17:28:56.010309: $55.00; 2026-03-03 17:28:56.010309: $220.00; 2026-03-03 17:28:56.010309: $57.75; 2026-03-03 17:28:56.010309: $0.00,1432.75,2025-07-24: $1432.75 (bank_transfer),0.00
009294,8220,2014-03-28,closed,350.00,2026-03-03 17:28:56.010309: $300.00; 2026-03-03 17:28:56.010309: $18.33; 2026-03-03 17:28:56.010309: $15.00; 2026-03-03 17:28:56.010309: $16.67,350.00,2025-07-24: $350.00 (bank_transfer),0.00
009295,8221,2014-03-24,closed,0.00,,0.00,,0.00
009296,8222,2014-03-25,closed,0.00,,0.00,,0.00
009297,8223,2014-03-26,closed,0.00,,0.00,,0.00
009298,8224,2014-03-27,closed,0.00,,0.00,,0.00
009299,8225,2014-03-30,closed,350.00,2026-03-03 17:28:56.010309: $317.46; 2026-03-03 17:28:56.010309: $15.87; 2026-03-03 17:28:56.010309: $16.67,350.00,2025-07-24: $350.00 (bank_transfer),0.00
009300,8226,2014-08-13,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009301,8227,2014-04-22,closed,1564.25,2026-03-03 17:28:56.010309: $1100.00; 2026-03-03 17:28:56.010309: $55.00; 2026-03-03 17:28:56.010309: $230.00; 2026-03-03 17:28:56.010309: $110.00; 2026-03-03 17:28:56.010309: $69.25,1564.25,2014-03-31: $205.00 (credit_card); 2014-04-23: $230.00 (debit_card); 2014-04-23: $1129.25 (credit_card),0.00
009302,8228,2014-06-21,closed,850.76,2026-03-03 17:28:56.010309: $750.00; 2026-03-03 17:28:56.010309: $37.50; 2026-03-03 17:28:56.010309: $165.60; 2026-03-03 17:28:56.010309: $47.66; 2026-03-03 17:28:56.010309: $-150.00,850.76,2025-07-24: $300.00 (bank_transfer); 2025-07-24: $376.88 (bank_transfer); 2025-07-24: $173.88 (bank_transfer),0.00
009303,8229,2014-04-04,closed,82.06,2026-03-03 17:28:56.010309: $63.00; 2026-03-03 17:28:56.010309: $3.15; 2026-03-03 17:28:56.010309: $12.60; 2026-03-03 17:28:56.010309: $3.31,82.06,2025-07-24: $82.06 (bank_transfer),0.00
009304,8230,2014-04-04,closed,82.06,2026-03-03 17:28:56.010309: $63.00; 2026-03-03 17:28:56.010309: $3.15; 2026-03-03 17:28:56.010309: $12.60; 2026-03-03 17:28:56.010309: $3.31; 2026-03-03 17:28:56.010309: $0.00,82.06,2014-05-29: $82.06 (check),0.00
009305,8231,2014-04-04,closed,0.00,,0.00,,0.00
009306,8232,2014-04-05,closed,876.35,2026-03-03 17:28:56.010309: $682.50; 2026-03-03 17:28:56.010309: $34.12; 2026-03-03 17:28:56.010309: $118.00; 2026-03-03 17:28:56.010309: $41.73,876.35,2025-07-24: $752.45 (bank_transfer); 2025-07-24: $123.90 (bank_transfer),0.00
009307,8233,2014-04-04,closed,829.50,2026-03-03 17:28:56.010309: $585.00; 2026-03-03 17:28:56.010309: $29.25; 2026-03-03 17:28:56.010309: $133.00; 2026-03-03 17:28:56.010309: $50.00; 2026-03-03 17:28:56.010309: $37.36; 2026-03-03 17:28:56.010309: $-5.11,829.50,2025-07-24: $205.00 (bank_transfer); 2025-07-24: $624.50 (bank_transfer),0.00
009308,8234,2014-04-05,closed,558.07,2026-03-03 17:28:56.010309: $390.00; 2026-03-03 17:28:56.010309: $19.50; 2026-03-03 17:28:56.010309: $122.00; 2026-03-03 17:28:56.010309: $26.57,558.07,2014-04-02: $205.00 (credit_card); 2014-04-04: $353.07 (credit_card),0.00
009309,8235,2014-07-04,closed,884.10,2026-03-03 17:28:56.010309: $700.00; 2026-03-03 17:28:56.010309: $35.00; 2026-03-03 17:28:56.010309: $7.00; 2026-03-03 17:28:56.010309: $105.00; 2026-03-03 17:28:56.010309: $37.10,884.10,2025-07-24: $750.00 (bank_transfer); 2025-07-24: $134.10 (bank_transfer),0.00
009310,8236,2014-04-04,closed,84.00,2026-03-03 17:28:56.010309: $80.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $4.00,84.00,2025-07-24: $84.00 (bank_transfer),0.00
009311,8237,2014-04-04,closed,84.00,2026-03-03 17:28:56.010309: $80.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $4.00,84.00,2025-07-24: $84.00 (bank_transfer),0.00
009312,8238,2014-04-05,closed,1310.49,2026-03-03 17:28:56.010309: $875.00; 2026-03-03 17:28:56.010309: $43.75; 2026-03-03 17:28:56.010309: $246.00; 2026-03-03 17:28:56.010309: $87.50; 2026-03-03 17:28:56.010309: $58.24,1310.49,2025-07-24: $175.00 (bank_transfer); 2025-07-24: $1135.49 (bank_transfer),0.00
009313,8239,2014-04-04,closed,341.77,2026-03-03 17:28:56.010309: $310.00; 2026-03-03 17:28:56.010309: $15.50; 2026-03-03 17:28:56.010309: $16.27,341.77,2025-07-24: $341.77 (bank_transfer),0.00
009314,8240,2014-04-03,closed,97.69,2026-03-03 17:28:56.010309: $75.00; 2026-03-03 17:28:56.010309: $3.75; 2026-03-03 17:28:56.010309: $15.00; 2026-03-03 17:28:56.010309: $3.94,97.69,2025-07-24: $97.69 (bank_transfer),0.00
009315,8241,2014-04-08,closed,0.00,2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00; 2026-03-03 17:28:56.010309: $0.00,0.00,,0.00
009316,8242,2014-04-03,closed,341.90,2026-03-03 17:28:56.010309: $262.50; 2026-03-03 17:28:56.010309: $13.12; 2026-03-03 17:28:56.010309: $52.50; 2026-03-03 17:28:56.010309: $13.78,341.90,2025-07-24: $341.90 (bank_transfer),0.00
009317,8243,2014-04-03,closed,293.06,2026-03-03 17:28:56.010309: $225.00; 2026-03-03 17:28:56.010309: $11.25; 2026-03-03 17:28:56.010309: $45.00; 2026-03-03 17:28:56.010309: $11.81,293.06,2025-07-24: $293.06 (bank_transfer),0.00
009318,8244,2014-04-18,closed,250.00,2026-03-03 17:28:56.010309: $210.00; 2026-03-03 17:28:56.010309: $10.50; 2026-03-03 17:28:56.010309: $18.47; 2026-03-03 17:28:56.010309: $11.03,250.00,2025-07-24: $250.00 (bank_transfer),0.00
009319,8245,2014-04-04,closed,210.44,2026-03-03 17:28:56.010309: $175.00; 2026-03-03 17:28:56.010309: $8.75; 2026-03-03 17:28:56.010309: $17.50; 2026-03-03 17:28:56.010309: $9.19,210.44,2025-07-24: $210.44 (bank_transfer),0.00
009320,8246,2014-04-04,closed,871.97,2026-03-03 17:28:56.010309: $787.50; 2026-03-03 17:28:56.010309: $39.38; 2026-03-03 17:28:56.010309: $78.75; 2026-03-03 17:28:56.010309: $41.34; 2026-03-03 17:28:56.010309: $-75.00,871.97,2014-05-27: $259.69 (check); 2015-05-13: $612.28 (credit_adjustment),0.00
