FULL RECEIPTS REPORT FOR 2019 (All Columns, Including Nulls)
========================================================================================================================
id	source_system	source_reference	receipt_date	vendor_name	description	currency	gross_amount	gst_amount	net_amount	expense_account	payment_method	validation_status	validation_reason	event_batch_id	source_hash	created_at
632	quickbooks_csv	633	2019-07-19	RUN'N ON EMPTY 50AVE		CAD	40.01	1.00	39.01	OTHER_EXPENSE	Debit	POSTED	NULL	647	6284c43fcea8a9adc26ba18aaec11705e66d764d1b59ee900acec6779aee6167	2025-09-14 16:52:48.101950-06:00
633	quickbooks_csv	634	2019-07-19	RUN'N ON EMPTY 50AVE		CAD	44.00	2.10	41.90	OTHER_EXPENSE	Debit	POSTED	NULL	648	5f52335b61db674e703720640e46c6ca5c1c2e75bd6d28312fb078a0355c7504	2025-09-14 16:52:48.101950-06:00
630	quickbooks_csv	631	2019-07-20	RUN'N ON EMPTY 50AVE		CAD	134.11	5.48	128.63	OTHER_EXPENSE	Debit	POSTED	NULL	645	c70e543ec5e71a53b64c36e707a66e37230e9bdc7fa3170207c87576d100aee6	2025-09-14 16:52:48.101950-06:00
150	quickbooks_csv	150	2019-07-22	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Card	POSTED	NULL	166	7d6af2edcc189e837940ac0917ca8e1617a1212c0235881c1d5427cc5f33d3dd	2025-09-14 16:52:48.101950-06:00
634	quickbooks_csv	635	2019-07-26	RUN'N ON EMPTY 50AVE		CAD	93.71	4.46	89.25	OTHER_EXPENSE	Debit	POSTED	NULL	649	c2b210450eeb2bc3f743898b86f965617ad778e95c27d209c8fd471932d48568	2025-09-14 16:52:48.101950-06:00
637	quickbooks_csv	638	2019-07-29	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Debit	POSTED	NULL	652	8f1659b3c61d49ca44c910e8f83f555442df5857c9866d0b54db57adfb0aa14b	2025-09-14 16:52:48.101950-06:00
631	quickbooks_csv	632	2019-07-31	RUN'N ON EMPTY 50AVE		CAD	42.51	2.02	40.49	OTHER_EXPENSE	NULL	POSTED	NULL	646	c9846ffd98f9f3d73b4c8210f596d382e217654c3fce5eafd1c365476f46c7ab	2025-09-14 16:52:48.101950-06:00
677	quickbooks_csv	678	2019-08-01	RUN'N ON EMPTY 50AVE		CAD	10.00	0.48	9.52	OTHER_EXPENSE	Debit	POSTED	NULL	692	13a44db95c497c38ca29b45c52c3bcff4917621c4becc485522c2caa7e53d03d	2025-09-14 16:52:48.101950-06:00
76	quickbooks_csv	76	2019-08-02	RUN'N ON EMPTY 50AVE		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Debit	POSTED	NULL	92	59f864b8eac30fd89810a895ea7a17e689f72446a7148f30b3b14ed8a765b0fe	2025-09-14 16:52:48.101950-06:00
672	quickbooks_csv	673	2019-08-06	RUN'N ON EMPTY 50AVE		CAD	20.01	0.95	19.06	OTHER_EXPENSE	Debit	POSTED	NULL	687	ddbd306b9db9c30005635933c97b8980035e38156ee2070107911b1ac6ea1081	2025-09-14 16:52:48.101950-06:00
142	quickbooks_csv	142	2019-08-10	RUN'N ON EMPTY 50AVE		CAD	116.00	5.52	110.48	OTHER_EXPENSE	Cash	POSTED	NULL	158	bd4a43a21eb588e92e91523307ca5f1dbb278891d5939f35ac47e6561be11d06	2025-09-14 16:52:48.101950-06:00
700	quickbooks_csv	701	2019-08-13	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	715	41ef37eb640076c09936259ac6d54f7e9c33c2f2725fd1043a80e2d50b57ecf3	2025-09-14 16:52:48.101950-06:00
136	quickbooks_csv	136	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	40.43	1.93	38.50	OTHER_EXPENSE	Debit	POSTED	NULL	152	f9be1b0d6bb559b5c438075534bbff7c30acc4c8ffe942b17309503ff85a67bb	2025-09-14 16:52:48.101950-06:00
153	quickbooks_csv	153	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	100.00	4.76	95.24	OTHER_EXPENSE	Debit	POSTED	NULL	169	69fbdb177644f90ab3c5a5fc2ca497f4a037f5acb5b2b19f063749be1361314e	2025-09-14 16:52:48.101950-06:00
137	quickbooks_csv	137	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	40.00	1.91	38.09	OTHER_EXPENSE	Debit	POSTED	NULL	153	9205f124e2418ba049363ee22a9dc927a8378991fa4eb5f3c95d66f28723fef4	2025-09-14 16:52:48.101950-06:00
412	quickbooks_csv	413	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	18.88	0.90	17.98	OTHER_EXPENSE	Debit	POSTED	NULL	427	b670e0a2b17340dd9ac34adeabe3ec24f828b6e92938814497615b9dda910bde	2025-09-14 16:52:48.101950-06:00
152	quickbooks_csv	152	2019-08-21	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	168	a38d95c20b8b813d4ef4ff2edef02cb7caa941e9ef5b6adac51a7cd3e5b1adaa	2025-09-14 16:52:48.101950-06:00
688	quickbooks_csv	689	2019-08-22	RUN'N ON EMPTY 50AVE		CAD	100.36	4.78	95.58	OTHER_EXPENSE	Debit	POSTED	NULL	703	a546b57b0b80aee7cc4c05036f101a6d2db70ed6a37009c5ca8f979741eba233	2025-09-14 16:52:48.101950-06:00
411	quickbooks_csv	412	2019-08-22	RUN'N ON EMPTY 50AVE		CAD	34.93	1.66	33.27	OTHER_EXPENSE	Debit	POSTED	NULL	426	6dfe2010f0820343252a3415a75e724d4b16893d6b293a4979a9967e9e3cf4b1	2025-09-14 16:52:48.101950-06:00
683	quickbooks_csv	684	2019-08-23	RUN'N ON EMPTY 50AVE		CAD	31.00	1.48	29.52	OTHER_EXPENSE	Cash	POSTED	NULL	698	b8445530a5650dd281e29037cc300ac1ab55405e990513cdabf917cd6333a864	2025-09-14 16:52:48.101950-06:00
299	quickbooks_csv	299	2019-08-29	RUN'N ON EMPTY 50AVE		CAD	6.40	3.33	3.07	OTHER_EXPENSE	Debit	POSTED	NULL	314	558e7d3ef86bb6a5baf48ed5da4df8bd290ea66cc5d1521542f418f1e7a9f411	2025-09-14 16:52:48.101950-06:00
272	quickbooks_csv	272	2019-08-29	RUN'N ON EMPTY 50AVE		CAD	19.40	0.92	18.48	OTHER_EXPENSE	Debit	POSTED	NULL	287	9b98b63491e7eea21f724900b0c800cd0f9297c4d1f0c924c712cada8ec0e9fa	2025-09-14 16:52:48.101950-06:00
685	quickbooks_csv	686	2019-08-30	RUN'N ON EMPTY 50AVE		CAD	81.00	3.86	77.14	OTHER_EXPENSE	Debit	POSTED	NULL	700	dacbf54d652dfeb3f68c03d9400f6a4d433c4fdf4f97ed448c46038b85fccee5	2025-09-14 16:52:48.101950-06:00
679	quickbooks_csv	680	2019-08-31	RUN'N ON EMPTY 50AVE		CAD	156.00	7.43	148.57	OTHER_EXPENSE	Debit	POSTED	NULL	694	c6d56a529b1d76d7a5fcb9b726c786149c287749a71266c4c99f74b102aa3108	2025-09-14 16:52:48.101950-06:00
151	quickbooks_csv	151	2019-08-31	RUN'N ON EMPTY 50AVE		CAD	43.00	2.05	40.95	OTHER_EXPENSE	Cash	POSTED	NULL	167	31a38dbf738a4146c521d4c741a7db644cf46890d800d92eae945bd9c52c9092	2025-09-14 16:52:48.101950-06:00
705	quickbooks_csv	706	2019-09-01	RUN'N ON EMPTY 50AVE		CAD	157.00	7.48	149.52	OTHER_EXPENSE	Cash	POSTED	NULL	720	070aed31645ef8698923aec40e8871622a4ae00695e3f13e2b8554cfdec61aa8	2025-09-14 16:52:48.101950-06:00
669	quickbooks_csv	670	2019-09-06	RUN'N ON EMPTY 50AVE		CAD	54.57	2.33	52.24	OTHER_EXPENSE	Card	POSTED	NULL	684	9053b9a2d925f6457da6830c954db5803cc8a50405338b2f28689e8ff99d9731	2025-09-14 16:52:48.101950-06:00
617	quickbooks_csv	618	2019-09-09	RUN'N ON EMPTY 50AVE		CAD	31.00	1.48	29.52	OTHER_EXPENSE	Debit	POSTED	NULL	632	dfbd8294e5492c1ae2a11e5a7b924559896012a682f7b886001263440db26867	2025-09-14 16:52:48.101950-06:00
626	quickbooks_csv	627	2019-09-11	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	641	9ef2c72b9671f213206acc0d5133c21ced25f0582afd450f658a0cd6850afdd8	2025-09-14 16:52:48.101950-06:00
625	quickbooks_csv	626	2019-09-11	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Debit	POSTED	NULL	640	2c1aafc4eed35f9fbc5bf5d88b06c8a6d2efdaa91f08681230fee21720446869	2025-09-14 16:52:48.101950-06:00
703	quickbooks_csv	704	2019-09-15	RUN'N ON EMPTY 50AVE		CAD	37.00	1.76	35.24	OTHER_EXPENSE	Debit	POSTED	NULL	718	2a5cc1da4487da16ad65f2e7fe29dcedbe5aeb7b5d59f288c2fb11c518a6acb3	2025-09-14 16:52:48.101950-06:00
658	quickbooks_csv	659	2019-09-18	RUN'N ON EMPTY 50AVE		CAD	84.88	2.86	82.02	OTHER_EXPENSE	Debit	POSTED	NULL	673	74cdb46a454a0e32ba9258047acc4c96c6e382b7f7f8faefd7c009f74dd0aa72	2025-09-14 16:52:48.101950-06:00
638	quickbooks_csv	639	2019-09-20	RUN'N ON EMPTY 50AVE		CAD	47.00	2.24	44.76	OTHER_EXPENSE	Cash	POSTED	NULL	653	44e504fbb27ac90dc43563f3c83a6285585ddf8bd8de127488be34ac3b71485a	2025-09-14 16:52:48.101950-06:00
707	quickbooks_csv	708	2019-09-25	RUN'N ON EMPTY 50AVE		CAD	10.82	0.52	10.30	OTHER_EXPENSE	Debit	POSTED	NULL	722	78cafeb1db7e9cdb7d831d719b1cda5b457d0e2e6486d39e73942fbd37e4a2b2	2025-09-14 16:52:48.101950-06:00
639	quickbooks_csv	640	2019-09-25	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Debit	POSTED	NULL	654	bb8ac8ee60e3ad340c73997b2c65f325dd35d72221796c5f137b7e52f643c955	2025-09-14 16:52:48.101950-06:00
681	quickbooks_csv	682	2019-09-25	RUN'N ON EMPTY 50AVE		CAD	70.00	3.33	66.67	OTHER_EXPENSE	Debit	POSTED	NULL	696	93fe46cfd49fe48059d8d6a20fbe33d061950854ec28364c854aa62611359818	2025-09-14 16:52:48.101950-06:00
641	quickbooks_csv	642	2019-09-27	RUN'N ON EMPTY 50AVE		CAD	98.00	4.67	93.33	OTHER_EXPENSE	Debit	POSTED	NULL	656	458018ae31a16a8b07eb778dc025e55d10bd32eb78b079e969ef2e7e9f901455	2025-09-14 16:52:48.101950-06:00
697	quickbooks_csv	698	2019-09-28	RUN'N ON EMPTY 50AVE		CAD	42.00	2.00	40.00	OTHER_EXPENSE	Debit	POSTED	NULL	712	da15de1b522ec5da807321c14ed6db20413210792259de50bc1939ceeb25e43a	2025-09-14 16:52:48.101950-06:00
704	quickbooks_csv	705	2019-09-30	RUN'N ON EMPTY 50AVE		CAD	37.50	1.79	35.71	OTHER_EXPENSE	Debit	POSTED	NULL	719	0591418a2048999dc074c35fb60f84d7144abf22f9216892b7a51e637c9f6568	2025-09-14 16:52:48.101950-06:00
695	quickbooks_csv	696	2019-10-02	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Cash	POSTED	NULL	710	b9e42fc08caa61ce108e522b75e35ea35c865ce3702392eb43d946311088d163	2025-09-14 16:52:48.101950-06:00
235	quickbooks_csv	235	2019-10-09	RUN'N ON EMPTY 50AVE		CAD	56.45	2.69	53.76	OTHER_EXPENSE	Debit	POSTED	NULL	251	881f32a30d3d0e5515ef93a79669ed5c4e2e5fcac30299c639e8aed71e6c1138	2025-09-14 16:52:48.101950-06:00
258	quickbooks_csv	258	2019-10-10	RUN'N ON EMPTY 50AVE		CAD	43.50	2.07	41.43	OTHER_EXPENSE	Debit	POSTED	NULL	274	9bf644e1a6cca160b9337567a71f22c5df5cf68099ec2c626f0a2e9913f77a8c	2025-09-14 16:52:48.101950-06:00
717	quickbooks_csv	718	2019-10-16	RUN'N ON EMPTY 50AVE		CAD	56.50	2.69	53.81	OTHER_EXPENSE	Debit	POSTED	NULL	732	79be3f236e3c079f7d907470f2533009ea988a6453ba36cb24b767443d69dd86	2025-09-14 16:52:48.101950-06:00
646	quickbooks_csv	647	2019-10-25	RUN'N ON EMPTY 50AVE		CAD	34.50	1.48	33.02	OTHER_EXPENSE	Cash	POSTED	NULL	661	8efe799e11975fef79590f7dd71863d877973d3f35b746ad16e0b14d57796e7c	2025-09-14 16:52:48.101950-06:00
782	quickbooks_csv	783	2019-10-25	RUN'N ON EMPTY 50AVE		CAD	56.95	2.71	54.24	OTHER_EXPENSE	Cash	POSTED	NULL	797	17f05b4fd40b2a70d9346f62f890bfa0c46ec55412d482f600cd6410f5fb26b9	2025-09-14 16:52:48.101950-06:00
792	quickbooks_csv	793	2019-10-27	RUN'N ON EMPTY 50AVE		CAD	11.00	0.52	10.48	OTHER_EXPENSE	Cash	POSTED	NULL	807	f6c9ab9d3f9fb9cff0623e2f83e228b46b97df125b70cb7e6b80d3830b1daea7	2025-09-14 16:52:48.101950-06:00
790	quickbooks_csv	791	2019-10-29	RUN'N ON EMPTY 50AVE		CAD	34.00	1.62	32.38	OTHER_EXPENSE	Cash	POSTED	NULL	805	a6b4238b252c857608da186a4a625b6424ea11900845e13205d9a0c552c1055d	2025-09-14 16:52:48.101950-06:00
600	quickbooks_csv	601	2019-11-05	RUN'N ON EMPTY 50AVE		CAD	56.49	2.69	53.80	OTHER_EXPENSE	Debit	POSTED	NULL	615	2a01633837b3beef6cbb1ff06bf58adad6c01b8c936940761d1d7abc996f0470	2025-09-14 16:52:48.101950-06:00
522	quickbooks_csv	523	2019-11-06	RUN'N ON EMPTY 50AVE		CAD	77.00	3.67	73.33	OTHER_EXPENSE	Cash	POSTED	NULL	537	2d10d22f881523ceabfe54655a11a38c94d475d6f3108bcfe76407277a3795a5	2025-09-14 16:52:48.101950-06:00
3	quickbooks_csv	3	2019-11-06	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	19	55f3e0bdd82c4910fcf0dbab49e1258489aef3086661e33dcadaa9abb78e8d8a	2025-09-14 16:52:48.101950-06:00
2	quickbooks_csv	2	2019-11-08	RUN'N ON EMPTY 50AVE		CAD	38.01	1.81	36.20	OTHER_EXPENSE	Cash	POSTED	NULL	18	2b231b9e8113eaec8e657319e5365189ec0225de59fcafa3037d9d324d3416d6	2025-09-14 16:52:48.101950-06:00
1	quickbooks_csv	1	2019-11-08	RUN'N ON EMPTY 50AVE		CAD	80.00	3.81	76.19	OTHER_EXPENSE	Cash	POSTED	NULL	17	a007d5751768b84baed97abeef69beea806f82333c3371afc02ab462f56bc4de	2025-09-14 16:52:48.101950-06:00
523	quickbooks_csv	524	2019-11-13	RUN'N ON EMPTY 50AVE		CAD	53.00	2.52	50.48	OTHER_EXPENSE	Cash	POSTED	NULL	538	8804d2f879f04b904891d769f9a7173fac9bfa25a666c1760c4eb063b07e2774	2025-09-14 16:52:48.101950-06:00
520	quickbooks_csv	521	2019-11-14	RUN'N ON EMPTY 50AVE		CAD	75.00	3.57	71.43	OTHER_EXPENSE	Debit	POSTED	NULL	535	bb4db02fdbe81dfce8ac16a83e646cc1444c923738620e8abf6db1478f155431	2025-09-14 16:52:48.101950-06:00
516	quickbooks_csv	517	2019-11-20	RUN'N ON EMPTY 50AVE		CAD	50.10	2.39	47.71	OTHER_EXPENSE	Cash	POSTED	NULL	531	60474df983f6f2d59ec03ac147f2bc4b1e66e536ac107492f06602c849ccfaa2	2025-09-14 16:52:48.101950-06:00
596	quickbooks_csv	597	2019-11-22	RUN'N ON EMPTY 50AVE		CAD	76.43	2.86	73.57	OTHER_EXPENSE	interac	POSTED	NULL	611	ff06012a20c2366c59816aea95310da024223c8370ac5831565fe3862794ee60	2025-09-14 16:52:48.101950-06:00
519	quickbooks_csv	520	2019-11-28	RUN'N ON EMPTY 50AVE		CAD	84.00	4.00	80.00	OTHER_EXPENSE	Cash	POSTED	NULL	534	490aa3581222d8a081082ddf4a9e77436c38411c59b600651dc832b92851c99b	2025-09-14 16:52:48.101950-06:00
533	quickbooks_csv	534	2019-11-29	RUN'N ON EMPTY 50AVE		CAD	83.00	3.95	79.05	OTHER_EXPENSE	Debit	POSTED	NULL	548	2bc2d59714e16d692774f2bd235cbb62da822e2073ab0aef0f52cbd770edaeff	2025-09-14 16:52:48.101950-06:00
540	quickbooks_csv	541	2019-12-05	RUN'N ON EMPTY 50AVE		CAD	81.00	3.86	77.14	OTHER_EXPENSE	Cash	POSTED	NULL	555	a2f614fed4f9d7a882471521a4a9348501fd6aa99f4a4ceefb82e303fe3a48b1	2025-09-14 16:52:48.101950-06:00
560	quickbooks_csv	561	2019-12-06	RUN'N ON EMPTY 50AVE		CAD	54.00	2.57	51.43	OTHER_EXPENSE	Card	POSTED	NULL	575	af5f35c58b67f3b5e1df88c7d4b5682b42d060efae359f6346b91bcfeba5525b	2025-09-14 16:52:48.101950-06:00
555	quickbooks_csv	556	2019-12-06	RUN'N ON EMPTY 50AVE		CAD	155.18	7.39	147.79	OTHER_EXPENSE	Cash	POSTED	NULL	570	beaaf769963583002ebaa244eb8886e8537cba1ad835103dba27402c26dcc10c	2025-09-14 16:52:48.101950-06:00
557	quickbooks_csv	558	2019-12-10	RUN'N ON EMPTY 50AVE		CAD	76.02	3.62	72.40	OTHER_EXPENSE	Debit	POSTED	NULL	572	45a4a0517bca4493c0bcd86bc93b90af002ce65870655f23f5d5c9f21039a42a	2025-09-14 16:52:48.101950-06:00
542	quickbooks_csv	543	2019-12-16	RUN'N ON EMPTY 50AVE		CAD	47.50	2.26	45.24	OTHER_EXPENSE	Cash	POSTED	NULL	557	d7f76d0a8c83114c48d6ab69c07fd8f6472672475be8e29d2ee7af3465a5508c	2025-09-14 16:52:48.101950-06:00
595	quickbooks_csv	596	2019-12-17	RUN'N ON EMPTY 50AVE		CAD	27.00	1.79	25.21	OTHER_EXPENSE	Card	POSTED	NULL	610	8579bfb5eced4ad06396830a9266302dcc4e3669fafae908ab21caab5e203810	2025-09-14 16:52:48.101950-06:00
549	quickbooks_csv	550	2019-12-27	RUN'N ON EMPTY 50AVE		CAD	71.00	3.38	67.62	OTHER_EXPENSE	Cash	POSTED	NULL	564	41d9c96eba6755657a456be12a0cfbea13458ba85e7bf21164e1eabbf7bf6b1a	2025-09-14 16:52:48.101950-06:00
538	quickbooks_csv	539	2019-12-30	RUN'N ON EMPTY 50AVE		CAD	31.00	1.48	29.52	OTHER_EXPENSE	Cash	POSTED	NULL	553	1d31bf88f88de86e5b919758939935595147f56bf1f8b9a400fe7e26eec51cc8	2025-09-14 16:52:48.101950-06:00
562	quickbooks_csv	563	2019-12-30	RUN'N ON EMPTY 50AVE		CAD	14.87	0.71	14.16	OTHER_EXPENSE	Cash	POSTED	NULL	577	835a9a43a8f678233a719e4bb56c7d4825b30f8c575eb2ebc7397e649ddac6c6	2025-09-14 16:52:48.101950-06:00
594	quickbooks_csv	595	2019-11-29	RUN'N, ON EMPTY 5OAVE		CAD	185.57	8.84	176.73	OTHER_EXPENSE	interac	POSTED	NULL	609	004667f98111957aa53f034f3a7bc95d338210f5000a1b8f234db3fa458341f2	2025-09-14 16:52:48.101950-06:00
279	quickbooks_csv	279	2019-10-26	SAFEWAY		CAD	63.05	3.00	60.05	OTHER_EXPENSE	Cash	POSTED	NULL	294	a0a51d91cd08127378206b457d84bdadf67bf3175f447f796e06cdebb3e91b92	2025-09-14 16:52:48.101950-06:00
670	quickbooks_csv	671	2019-09-07	SAVE ON FOODS		CAD	10.37	0.49	9.88	OTHER_EXPENSE	Card	POSTED	NULL	685	c0965abc4d39838b7fc8ed2f299f25adbc38adabcbe010690fc9911e3a2359cf	2025-09-14 16:52:48.101950-06:00
295	quickbooks_csv	295	2019-10-31	SAWMILL RESTAURAUNT		CAD	125.86	4.99	120.87	OTHER_EXPENSE	Card	POSTED	NULL	310	2136a9d283042ebcef75353ca922c292b4a845ffa809b3f900a8276f48dad1b2	2025-09-14 16:52:48.101950-06:00
282	quickbooks_csv	282	2019-02-25	SHELL CANADA PRODUCTS		CAD	52.19	2.49	49.70	FUEL_EXPENSE	Cash	POSTED	NULL	297	d0dfc484c575fb6e2276b68ad2c578770172c087ad2e7120fd30321723702758	2025-09-14 16:52:48.101950-06:00
72	quickbooks_csv	72	2019-03-19	SHELL CANADA PRODUCTS		CAD	9.44	0.45	8.99	FUEL_EXPENSE	Cash	POSTED	NULL	88	f5675db857e6be93c9796f6d3478bdf4d71cb77234558421e5fd6262a9c37cfb	2025-09-14 16:52:48.101950-06:00
166	quickbooks_csv	166	2019-05-15	SHELL CANADA PRODUCTS		CAD	100.00	4.76	95.24	FUEL_EXPENSE	Cash	POSTED	NULL	182	3debd21c36742c5ecd4939d7406c117baf40ad489a0afec412b528912a95bcf1	2025-09-14 16:52:48.101950-06:00
340	quickbooks_csv	341	2019-05-20	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	355	65792512dbb8f73c164e62a994e3dd8d3a8d8e11a1439aa408280c6382cd1ea4	2025-09-14 16:52:48.101950-06:00
107	quickbooks_csv	107	2019-05-21	SHELL CANADA PRODUCTS		CAD	15.00	0.71	14.29	FUEL_EXPENSE	Card	POSTED	NULL	123	d626593a2666719e648fea358a1afa52e9921b0b16da56216f0090298225fcfc	2025-09-14 16:52:48.101950-06:00
167	quickbooks_csv	167	2019-05-25	SHELL CANADA PRODUCTS		CAD	29.51	1.41	28.10	FUEL_EXPENSE	Cash	POSTED	NULL	183	0b8b60b34f5e31a75d741d42fdf5525808513bb51d654b1ee63d73fc260b7111	2025-09-14 16:52:48.101950-06:00
48	quickbooks_csv	48	2019-06-15	SHELL CANADA PRODUCTS		CAD	100.53	4.79	95.74	FUEL_EXPENSE	Card	POSTED	NULL	64	eda8f5d2350334f1c51cf5902518dc2b695ac7369051d360a35dd8aaf7cabf6c	2025-09-14 16:52:48.101950-06:00
41	quickbooks_csv	41	2019-06-18	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	57	81cb18a4b1922d52259efe4aefd537c9ab5411a9248ddfc9c66fdcac50da9ca5	2025-09-14 16:52:48.101950-06:00
266	quickbooks_csv	266	2019-07-20	SHELL CANADA PRODUCTS		CAD	39.08	1.86	37.22	FUEL_EXPENSE	Cash	POSTED	NULL	282	74a9f4035f23a3278699c17dbbf6bd1c0c23a34fe470907e626842322d20ce0d	2025-09-14 16:52:48.101950-06:00
141	quickbooks_csv	141	2019-08-10	SHELL CANADA PRODUCTS		CAD	105.01	5.00	100.01	FUEL_EXPENSE	Card	POSTED	NULL	157	61a5460e0a2d5f4ed35cb46efd96b9d6a78976b1a547cae08109e5969354c077	2025-09-14 16:52:48.101950-06:00
662	quickbooks_csv	663	2019-09-23	SHELL CANADA PRODUCTS		CAD	60.00	2.86	57.14	FUEL_EXPENSE	Cash	POSTED	NULL	677	49d549d71b39fde1419a41be1e292c8fca06fc649712bf2aa12b6f285dcd73b8	2025-09-14 16:52:48.101950-06:00
711	quickbooks_csv	712	2019-09-23	SHELL CANADA PRODUCTS		CAD	60.00	2.86	57.14	FUEL_EXPENSE	Cash	POSTED	NULL	726	325be513fd14db310899884ace7a90f41f84c1953dab7183030829bc766f7ab8	2025-09-14 16:52:48.101950-06:00
714	quickbooks_csv	715	2019-09-26	SHELL CANADA PRODUCTS		CAD	100.00	4.76	95.24	FUEL_EXPENSE	Card	POSTED	NULL	729	7f75c7f2c0326fade18f3f8fac8293d3f2639ae99227b25476b1971dd6bade68	2025-09-14 16:52:48.101950-06:00
789	quickbooks_csv	790	2019-10-03	SHELL CANADA PRODUCTS		CAD	25.00	1.19	23.81	FUEL_EXPENSE	Debit	POSTED	NULL	804	5fecdf9007618daec784608ba663a2a8526d4ccd1b6533af8dab33797701c301	2025-09-14 16:52:48.101950-06:00
647	quickbooks_csv	648	2019-10-29	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	662	2ad1d944687dac31f93da05bcf1828c3a1789f55b70fb67ae66a6dd79d1eed8b	2025-09-14 16:52:48.101950-06:00
664	quickbooks_csv	665	2019-10-31	SHELL CANADA PRODUCTS		CAD	46.00	2.19	43.81	FUEL_EXPENSE	Card	POSTED	NULL	679	c875427c21a846521a2285d07ab74407dd3ecb98e198fcf99c7df7a49145aa18	2025-09-14 16:52:48.101950-06:00
525	quickbooks_csv	526	2019-11-01	SHELL CANADA PRODUCTS		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	540	270abaffb3be4090d19c446604cb444bb4a1b4f3c6cdd851d0f7bef40f80293e	2025-09-14 16:52:48.101950-06:00
593	quickbooks_csv	594	2019-11-06	SHELL CANADA PRODUCTS		CAD	30.00	1.43	28.57	FUEL_EXPENSE	Cash	POSTED	NULL	608	c0d8ec688f98a1c63d6605b9ab2d59cd11473deb3a1d9a48b626bfccaef19697	2025-09-14 16:52:48.101950-06:00
274	quickbooks_csv	274	2019-01-25	SHOPPERS DRUG MART		CAD	21.46	1.02	20.44	OTHER_EXPENSE	Debit	POSTED	NULL	289	8a68e78f821dfad653f362b5e2935bf0b889e6f1a04f44cdc2b96b51d73be3b8	2025-09-14 16:52:48.101950-06:00
291	quickbooks_csv	291	2019-06-11	SHOPPERS DRUG MART		CAD	24.50	1.17	23.33	OTHER_EXPENSE	Debit	POSTED	NULL	306	e2aeaa74e928936833cac2e24d91a037d77a45a9b863887c4c8f7271efe5ffc5	2025-09-14 16:52:48.101950-06:00
820	quickbooks_csv	821	2019-01-19	SOBEY'S		CAD	57.14	2.72	54.42	OTHER_EXPENSE	Cash	POSTED	NULL	835	9f1e5a9e1ff10d7187036586dd20aee03c46e8c3b43f5509d87f9821ad651f9a	2025-09-14 16:52:48.101950-06:00
584	quickbooks_csv	585	2019-08-24	SOBEYS LIQUOR		CAD	19.14	0.90	18.24	OTHER_EXPENSE	Cash	POSTED	NULL	599	f4d23c2b72a9ad80cb2f2e4fcd115e210a19397458630aad744558e98d76df33	2025-09-14 16:52:48.101950-06:00
475	quickbooks_csv	476	2019-10-25	SOBEYS LIQUOR		CAD	85.91	2.95	82.96	OTHER_EXPENSE	Debit	POSTED	NULL	490	ac10d2e551bcb0d2d69f9983ea4be88cd12c950b88e73f0bc2ab10cea9c028e8	2025-09-14 16:52:48.101950-06:00
580	quickbooks_csv	581	2019-06-22	SOBEYS VILLAGE MALL		CAD	131.13	6.24	124.89	OTHER_EXPENSE	Debit	POSTED	NULL	595	f87c8151841c60dda1205117069077d580fed6c7d19f497e724b33136b762d3f	2025-09-14 16:52:48.101950-06:00
297	quickbooks_csv	297	2019-10-29	SOBEYS VILLAGE MALL		CAD	12.59	0.60	11.99	OTHER_EXPENSE	Cash	POSTED	NULL	312	f4ea2bea9332dc23f29087a359ee3fde14fcebaaddf3fe7b7db67b5ab0516672	2025-09-14 16:52:48.101950-06:00
478	quickbooks_csv	479	2019-01-04	SOLO LIQUOR		CAD	28.67	1.34	27.33	OTHER_EXPENSE	Cash	POSTED	NULL	493	3207bf7bed5e8e468bf5856aa649bde0776bb0d56ada2e0be1c475eb20b8d155	2025-09-14 16:52:48.101950-06:00
