Payment ID,Payment Date,Account Number,Reserve Number,Payment Method,Amount,Check Number,Square Transaction ID,Notes,Client Name
38049,2013-03-04,,,cash,1052.00,,,[LMS Deposit 0007702] 035170 / Visa,
38057,2013-03-04,,,cash,231.00,,,[LMS Deposit 0007710] 051320 / Visa,
38050,2013-03-05,,,cash,350.00,,,[LMS Deposit 0007703]  / Promo,
38051,2013-03-05,,,cash,200.00,,,[LMS Deposit 0007704] 208036 / American Express,
38052,2013-03-06,,,cash,770.00,,,[LMS Deposit 0007705]  / Cash,
38053,2013-03-06,,,cash,150.00,,,[LMS Deposit 0007706] 1451 / Check,
38054,2013-03-06,,,cash,180.00,,,[LMS Deposit 0007707] 218 / Check,
38055,2013-03-06,,,cash,214.50,,,[LMS Deposit 0007708] 16450B / Master Card,
38056,2013-03-06,,,cash,500.00,,,[LMS Deposit 0007709] 024488 / Visa,
38080,2013-03-06,,,cash,322.50,,,[LMS Deposit 0007733] 08936S / Master Card,
38357,2013-03-06,,,cash,701.98,,,[LMS Deposit 0008014]  / Check,
38058,2013-03-07,,,cash,231.00,,,[LMS Deposit 0007711] 412406 / Visa,
38059,2013-03-07,,,cash,500.00,,,[LMS Deposit 0007712] 030181 / Visa,
38060,2013-03-07,,,cash,205.00,,,[LMS Deposit 0007713] R0510z / Master Card,
38061,2013-03-07,,,cash,380.24,,,[LMS Deposit 0007714] 622415 / Debit Cards,
38063,2013-03-07,,,cash,205.00,,,[LMS Deposit 0007716] 007953 / Master Card,
38158,2013-03-07,,,cash,350.00,,,[LMS Deposit 0007814] 055564 / Visa,
38436,2013-03-07,,,cash,400.00,,,[LMS Deposit 0008093] 077882 / Visa,
38066,2013-03-08,,,cash,315.00,,,[LMS Deposit 0007719] 093215 / Visa,
38068,2013-03-08,,,cash,275.00,,,[LMS Deposit 0007721]  / Cash,
38070,2013-03-08,,,cash,250.00,,,[LMS Deposit 0007723]  / Cash,
38075,2013-03-08,,,cash,210.00,,,[LMS Deposit 0007728]  / Cash,
38076,2013-03-08,,,cash,787.50,,,[LMS Deposit 0007729]  / Cash,
38078,2013-03-09,,,cash,456.00,,,[LMS Deposit 0007731] 098349 / Visa,
38062,2013-03-10,,,cash,442.75,,,[LMS Deposit 0007715] 184379 / American Express,
38064,2013-03-10,,,cash,409.25,,,[LMS Deposit 0007717]  / Cash,
38065,2013-03-10,,,cash,410.00,,,[LMS Deposit 0007718]  / Cash,
38067,2013-03-10,,,cash,522.50,,,[LMS Deposit 0007720] 047935 / Visa,
38069,2013-03-10,,,cash,0.62,,,[LMS Deposit 0007722]  / Cash,
38074,2013-03-10,,,cash,26.25,,,[LMS Deposit 0007727]  / Cash,
38071,2013-03-11,,,cash,500.00,,,[LMS Deposit 0007724] 208886 / American Express,
38072,2013-03-11,,,cash,231.00,,,[LMS Deposit 0007725]  / Cash,
38073,2013-03-11,,,cash,231.00,,,[LMS Deposit 0007726] 049788 / Visa,
38079,2013-03-12,,,cash,937.50,,,[LMS Deposit 0007732] 024250 / Visa,
38081,2013-03-12,,,cash,1480.00,,,[LMS Deposit 0007734] 044767 / Visa,
38082,2013-03-13,,,cash,205.00,,,[LMS Deposit 0007735] 000213 / Debit Cards,
38083,2013-03-13,,,cash,843.40,,,[LMS Deposit 0007736] 598610 / American Express,
38084,2013-03-14,,,cash,205.00,,,[LMS Deposit 0007737] 5183 / Check,
38085,2013-03-14,,,cash,200.00,,,[LMS Deposit 0007738] 129403 / American Express,
38091,2013-03-14,,,cash,350.00,,,[LMS Deposit 0007744] 074030 / Visa,
38092,2013-03-14,,,cash,180.00,,,[LMS Deposit 0007745] 014971 / Master Card,
38093,2013-03-14,,,cash,250.00,,,[LMS Deposit 0007746] 014216 / Master Card,
38098,2013-03-14,,,cash,1699.50,,,[LMS Deposit 0007751] 015472 / Master Card,
38086,2013-03-15,,,cash,40.00,,,[LMS Deposit 0007739] PM Collected / Cash,
38096,2013-03-15,,,cash,1485.00,,,[LMS Deposit 0007749] 24809 / Check,
38115,2013-03-15,,,cash,250.00,,,[LMS Deposit 0007768] MR / Cash,
38135,2013-03-15,,,cash,538.22,,,[LMS Deposit 0007789]  / Check,
38137,2013-03-15,,,cash,500.00,,,[LMS Deposit 0007791] PM Collected / Cash,
38087,2013-03-16,,,cash,200.00,,,[LMS Deposit 0007740]  / Cash,
38088,2013-03-16,,,cash,300.00,,,[LMS Deposit 0007741] 099232 / Visa,
38089,2013-03-16,,,cash,420.00,,,[LMS Deposit 0007742] 083231 / Visa,
38090,2013-03-16,,,cash,565.50,,,[LMS Deposit 0007743] 029049 / Visa,
38103,2013-03-16,,,cash,435.00,,,[LMS Deposit 0007756] DR Collected / Cash,
38106,2013-03-16,,,cash,460.00,,,[LMS Deposit 0007759] PM Collected / Cash,
38133,2013-03-16,,,cash,614.25,,,[LMS Deposit 0007787]  / Cash,
38148,2013-03-16,,,cash,201.14,,,[LMS Deposit 0007802] MR Collected / Cash,
38094,2013-03-17,,,cash,0.01,,,[LMS Deposit 0007747] MR / Trade,
38095,2013-03-17,,,cash,0.01,,,[LMS Deposit 0007748]  / Cash,
38097,2013-03-17,,,cash,682.50,,,[LMS Deposit 0007750] 150 / Check,
38149,2013-03-17,,,cash,192.50,,,[LMS Deposit 0007803] MR Collected / Cash,
38099,2013-03-19,,,cash,500.00,,,[LMS Deposit 0007752] 274736 / American Express,
38100,2013-03-19,,,cash,192.50,,,[LMS Deposit 0007753] 064357 / Visa,
38101,2013-03-19,,,cash,65.63,,,[LMS Deposit 0007754] 064357 / Visa,
38102,2013-03-19,,,cash,205.00,,,[LMS Deposit 0007755] 13492z / Master Card,
38104,2013-03-19,,,cash,621.88,,,[LMS Deposit 0007757] 098833 / Visa,
38107,2013-03-19,,,cash,205.00,,,[LMS Deposit 0007760] 057041 / Visa,
38108,2013-03-19,,,cash,205.00,,,[LMS Deposit 0007761] 019571 / Master Card,
38109,2013-03-19,,,cash,350.00,,,[LMS Deposit 0007762] 040397 / Visa,
38244,2013-03-19,,,cash,1049.00,,,[LMS Deposit 0007901]  / Check,
38105,2013-03-20,,,cash,20.00,,,[LMS Deposit 0007758] DRR Collected / Cash,
38110,2013-03-20,,,cash,495.00,,,[LMS Deposit 0007763] 020983 / Master Card,
38122,2013-03-20,,,cash,300.00,,,[LMS Deposit 0007776] PM Collected / Cash,
38111,2013-03-21,,,cash,75.00,,,[LMS Deposit 0007764] 055874 / Visa,
38112,2013-03-21,,,cash,75.00,,,[LMS Deposit 0007765] 060474 / Visa,
38113,2013-03-21,,,cash,727.50,,,[LMS Deposit 0007766] 056116 / Visa,
38114,2013-03-22,,,cash,82.50,,,[LMS Deposit 0007767] 084008 / Visa,
38116,2013-03-22,,,cash,65.00,,,[LMS Deposit 0007769]  / Cash,
38117,2013-03-22,,,cash,350.00,,,[LMS Deposit 0007770] Gift Certificate / Promo,
38118,2013-03-22,,,cash,187.20,,,[LMS Deposit 0007771] 482123 / Visa,
38119,2013-03-23,,,cash,220.00,,,[LMS Deposit 0007772] MR / Cash,
38120,2013-03-23,,,cash,877.50,,,[LMS Deposit 0007774] 044685 / Visa,
38121,2013-03-23,,,cash,200.00,,,[LMS Deposit 0007775] 297276 / American Express,
38123,2013-03-23,,,cash,150.00,,,[LMS Deposit 0007777] PM Collected / Cash,
38124,2013-03-23,,,cash,680.00,,,[LMS Deposit 0007778] R3233Z / Master Card,
38127,2013-03-23,,,cash,432.55,,,[LMS Deposit 0007781] 077690 / Visa,
38138,2013-03-23,,,cash,330.00,,,[LMS Deposit 0007792]  / Cash,
38161,2013-03-23,,,cash,45.01,,,[LMS Deposit 0007817] MR / Cash,
38125,2013-03-25,,,cash,291.50,,,[LMS Deposit 0007779]  / Cash,
38126,2013-03-25,,,cash,105.30,,,[LMS Deposit 0007780]  / Cash,
38128,2013-03-25,,,cash,495.00,,,[LMS Deposit 0007782]  / Cash,
38129,2013-03-25,,,cash,404.38,,,[LMS Deposit 0007783]  / Cash,
38130,2013-03-25,,,cash,240.00,,,[LMS Deposit 0007784] 019 / Check,
38131,2013-03-25,,,cash,145.00,,,[LMS Deposit 0007785]  / Cash,
38132,2013-03-25,,,cash,224.95,,,[LMS Deposit 0007786]  / Cash,
38136,2013-03-25,,,cash,502.91,,,[LMS Deposit 0007790] 003873 $340.09 / Check,
38139,2013-03-26,,,cash,82.50,,,[LMS Deposit 0007793] 007721 / Visa,
38140,2013-03-26,,,cash,231.00,,,[LMS Deposit 0007794] 040506 / Visa,
38141,2013-03-26,,,cash,655.00,,,[LMS Deposit 0007795] 316696 / Master Card,
38147,2013-03-26,,,cash,825.00,,,[LMS Deposit 0007801] 503946 / American Express,
38142,2013-03-27,,,cash,1058.74,,,[LMS Deposit 0007796] 014617 / Check,
38143,2013-03-27,,,cash,1282.56,,,[LMS Deposit 0007797] 014617 / Check,
38144,2013-03-27,,,cash,531.25,,,[LMS Deposit 0007798] 016870 / Visa,
38145,2013-03-27,,,cash,262.50,,,[LMS Deposit 0007799] 016870 / Visa,
38146,2013-03-27,,,cash,262.50,,,[LMS Deposit 0007800] 016870 / Visa,
38363,2013-03-27,,,cash,1202.77,,,[LMS Deposit 0008020]  / Check,
38150,2013-03-28,,,cash,500.00,,,[LMS Deposit 0007804] 028710 / Debit Cards,
38151,2013-03-29,,,cash,205.00,,,[LMS Deposit 0007805] 026787 / Visa,
38155,2013-03-29,,,cash,406.47,,,[LMS Deposit 0007811] 072714 / Visa,
38156,2013-03-29,,,cash,1754.03,,,[LMS Deposit 0007812] 084887 / Visa,
38152,2013-03-30,,,cash,475.00,,,[LMS Deposit 0007806] 004121 / Visa,
38153,2013-03-30,,,cash,500.00,,,[LMS Deposit 0007807] DR Collected / Cash,
38154,2013-03-30,,,cash,495.00,,,[LMS Deposit 0007809] MR Collected / Cash,
38157,2013-03-30,,,cash,300.00,,,[LMS Deposit 0007813] 14223b / Visa,
38159,2013-03-30,,,cash,175.00,,,[LMS Deposit 0007815] 060525 / Visa,
38167,2013-03-30,,,cash,570.00,,,[LMS Deposit 0007823]  / Cash,
38160,2013-03-31,,,cash,1046.50,,,[LMS Deposit 0007816] PM Collected / Cash,
38164,2013-03-31,,,cash,150.00,,,[LMS Deposit 0007820] 022056 / Visa,
38162,2013-04-01,,,cash,82.50,,,[LMS Deposit 0007818] 023370 / Visa,
38163,2013-04-01,,,cash,82.50,,,[LMS Deposit 0007819] 023370 / Visa,
38165,2013-04-01,,,cash,0.01,,,[LMS Deposit 0007821] MR / Trade,
38166,2013-04-01,,,cash,0.01,,,[LMS Deposit 0007822] MR / Trade,
38169,2013-04-01,,,cash,254.10,,,[LMS Deposit 0007825] 021212 / Visa,
38173,2013-04-01,,,cash,205.00,,,[LMS Deposit 0007829] # 030794 / Master Card,
38236,2013-04-01,,,cash,382.81,,,[LMS Deposit 0007893] 016772 / Visa,
38322,2013-04-01,,,cash,687.50,,,[LMS Deposit 0007979]  / Cash,
38168,2013-04-02,,,cash,800.00,,,[LMS Deposit 0007824] 022169 / Visa,
38170,2013-04-02,,,cash,398.12,,,[LMS Deposit 0007826] 016772 / Visa,
38171,2013-04-02,,,cash,825.00,,,[LMS Deposit 0007827] Big 105 / Promo,
38172,2013-04-02,,,cash,937.50,,,[LMS Deposit 0007828] 046482 / Visa,
38180,2013-04-02,,,cash,895.00,,,[LMS Deposit 0007836] 050381 / Visa,
38174,2013-04-03,,,cash,937.50,,,[LMS Deposit 0007830] 024794 / Visa,
38175,2013-04-03,,,cash,139.68,,,[LMS Deposit 0007831] 396382 / Debit Cards,
38181,2013-04-03,,,cash,154.00,,,[LMS Deposit 0007837]  / Cash,
38193,2013-04-04,,,cash,500.00,,,[LMS Deposit 0007849] 168202 / Visa,
38221,2013-04-04,,,cash,500.00,,,[LMS Deposit 0007878] 004347 / Master Card,
38238,2013-04-04,,,cash,250.00,,,[LMS Deposit 0007895]  / Cash,
38176,2013-04-05,,,cash,256.25,,,[LMS Deposit 0007832] 045348 / Master Card,
38177,2013-04-05,,,cash,256.25,,,[LMS Deposit 0007833] 045348 / Master Card,
38196,2013-04-05,,,cash,270.75,,,[LMS Deposit 0007852]  / Cash,
38239,2013-04-05,,,cash,564.30,,,[LMS Deposit 0007896]  / Cash,
38178,2013-04-06,,,cash,300.00,,,[LMS Deposit 0007834] 734054 / Debit Cards,
38206,2013-04-06,,,cash,165.00,,,[LMS Deposit 0007862]  / Cash,
38179,2013-04-07,,,cash,1031.25,,,[LMS Deposit 0007835]  / Cash,
38199,2013-04-07,,,cash,156.00,,,[LMS Deposit 0007855] 446464 / Visa,
38226,2013-04-07,,,cash,544.50,,,[LMS Deposit 0007883] 007710 / Master Card,
38182,2013-04-08,,,cash,268.75,,,[LMS Deposit 0007838] 004172 / Master Card,
38183,2013-04-08,,,cash,82.50,,,[LMS Deposit 0007839] 095357 / Visa,
38192,2013-04-08,,,cash,500.00,,,[LMS Deposit 0007848] 008350 / Master Card,
38184,2013-04-09,,,cash,500.00,,,[LMS Deposit 0007840] 155016 / Debit Cards,
38185,2013-04-09,,,cash,231.00,,,[LMS Deposit 0007841]  / Cash,
38186,2013-04-09,,,cash,1127.50,,,[LMS Deposit 0007842] 354551 / Debit Cards,
38188,2013-04-09,,,cash,500.00,,,[LMS Deposit 0007844] 17224z / Master Card,
38191,2013-04-09,,,cash,175.00,,,[LMS Deposit 0007847] 002423 / Visa,
38225,2013-04-09,,,cash,350.00,,,[LMS Deposit 0007882] 16054b / Master Card,
38187,2013-04-10,,,cash,205.00,,,[LMS Deposit 0007843] 010519 / Master Card,
38189,2013-04-10,,,cash,105.00,,,[LMS Deposit 0007845] PM Collected / Cash,
38190,2013-04-10,,,cash,435.00,,,[LMS Deposit 0007846] PM Collected / Cash,
38194,2013-04-10,,,cash,750.00,,,[LMS Deposit 0007850] PM Collected / Cash,
38195,2013-04-10,,,cash,400.40,,,[LMS Deposit 0007851]  / Cash,
38197,2013-04-10,,,cash,205.00,,,[LMS Deposit 0007853] 010131 / Master Card,
38198,2013-04-11,,,cash,500.00,,,[LMS Deposit 0007854] 13333z / Master Card,
38200,2013-04-11,,,cash,525.00,,,[LMS Deposit 0007856] 405022 / Visa,
38201,2013-04-11,,,cash,205.00,,,[LMS Deposit 0007857] 004528 / Visa,
38202,2013-04-12,,,cash,175.00,,,[LMS Deposit 0007858] 092386 / Visa,
38203,2013-04-12,,,cash,100.00,,,[LMS Deposit 0007859] Gift Certificate / Promo,
38204,2013-04-12,,,cash,82.50,,,[LMS Deposit 0007860] 016198 / Visa,
38205,2013-04-12,,,cash,500.00,,,[LMS Deposit 0007861] 15160z / Master Card,
38207,2013-04-12,,,cash,950.00,,,[LMS Deposit 0007863] 009607 / Visa,
38208,2013-04-13,,,cash,207.26,,,[LMS Deposit 0007864] 026400 / Visa,
38209,2013-04-13,,,cash,231.00,,,[LMS Deposit 0007865]  / Cash,
38210,2013-04-13,,,cash,1897.50,,,[LMS Deposit 0007866]  / Cash,
38211,2013-04-13,,,cash,300.00,,,[LMS Deposit 0007867] 013237 / Master Card,
38212,2013-04-13,,,cash,106.00,,,[LMS Deposit 0007868] 013972 / Master Card,
38213,2013-04-13,,,cash,33.56,,,[LMS Deposit 0007869] Pr / Write Off,
38214,2013-04-13,,,cash,218.75,,,[LMS Deposit 0007871] 145024 / Debit Cards,
38215,2013-04-13,,,cash,238.75,,,[LMS Deposit 0007872] 145024 / Debit Cards,
38216,2013-04-13,,,cash,78.75,,,[LMS Deposit 0007873] 007834 / Visa,
38217,2013-04-13,,,cash,243.75,,,[LMS Deposit 0007874] 007834 / Visa,
38220,2013-04-13,,,cash,332.20,,,[LMS Deposit 0007877] 21052z / Master Card,
38232,2013-04-13,,,cash,240.50,,,[LMS Deposit 0007889] 087230 / Visa,
38233,2013-04-13,,,cash,575.50,,,[LMS Deposit 0007890] 231603 / Debit Cards,
38218,2013-04-15,,,cash,745.00,,,[LMS Deposit 0007875] MR / Cash,
38219,2013-04-15,,,cash,35.00,,,[LMS Deposit 0007876] 054667 / Visa,
38224,2013-04-15,,,cash,250.00,,,[LMS Deposit 0007881] 20541z / Master Card,
38222,2013-04-16,,,cash,250.00,,,[LMS Deposit 0007879] 02195b / Master Card,
38223,2013-04-16,,,cash,205.00,,,[LMS Deposit 0007880] 082865 / Master Card,
38227,2013-04-17,,,cash,134.99,,,[LMS Deposit 0007884] 045914 / Visa,
38228,2013-04-17,,,cash,75.00,,,[LMS Deposit 0007885] 449817 / Visa,
38229,2013-04-17,,,cash,75.00,,,[LMS Deposit 0007886] 454009 / Visa,
38230,2013-04-17,,,cash,82.50,,,[LMS Deposit 0007887] 098891 / Visa,
38231,2013-04-17,,,cash,250.00,,,[LMS Deposit 0007888] 210479 / Debit Cards,
38234,2013-04-17,,,cash,165.00,,,[LMS Deposit 0007891] 511561 / Master Card,
38235,2013-04-18,,,cash,205.00,,,[LMS Deposit 0007892] 091155 / Visa,
38237,2013-04-18,,,cash,205.00,,,[LMS Deposit 0007894] 044038 / Visa,
38240,2013-04-18,,,cash,487.50,,,[LMS Deposit 0007897] 028837 / Check,
38241,2013-04-19,,,cash,82.50,,,[LMS Deposit 0007898] 095902 / Visa,
38242,2013-04-19,,,cash,241.00,,,[LMS Deposit 0007899] 098979 / Visa,
38243,2013-04-19,,,cash,500.00,,,[LMS Deposit 0007900] 019253 / Master Card,
38247,2013-04-19,,,cash,150.00,,,[LMS Deposit 0007904] 066588 / Visa,
38251,2013-04-20,,,cash,449.00,,,[LMS Deposit 0007908]  / Cash,
38252,2013-04-20,,,cash,334.50,,,[LMS Deposit 0007909]  / Cash,
38253,2013-04-20,,,cash,1214.11,,,[LMS Deposit 0007910]  / Cash,
38254,2013-04-20,,,cash,366.00,,,[LMS Deposit 0007911]  / Cash,
38248,2013-04-21,,,cash,2000.00,,,[LMS Deposit 0007905] 400974 / Visa,
38249,2013-04-21,,,cash,729.50,,,[LMS Deposit 0007906] 444992 / Visa,
38257,2013-04-21,,,cash,358.00,,,[LMS Deposit 0007914] 021373 / Master Card,
38258,2013-04-21,,,cash,350.00,,,[LMS Deposit 0007915] 193216 / American Express,
38250,2013-04-22,,,cash,1486.00,,,[LMS Deposit 0007907]  / Cash,
38255,2013-04-23,,,cash,82.50,,,[LMS Deposit 0007912] 016883 / Visa,
38256,2013-04-23,,,cash,82.50,,,[LMS Deposit 0007913] 086359 / Visa,
38259,2013-04-23,,,cash,0.01,,,[LMS Deposit 0007916]  / Cash,
38260,2013-04-23,,,cash,175.00,,,[LMS Deposit 0007917] 411795 / Visa,
38261,2013-04-23,,,cash,205.00,,,[LMS Deposit 0007918] 908265 / Master Card,
38262,2013-04-24,,,cash,242.56,,,[LMS Deposit 0007919]  / Cash,
38263,2013-04-24,,,cash,175.00,,,[LMS Deposit 0007920] 024505 / Master Card,
38246,2013-04-25,,,cash,157.50,,,[LMS Deposit 0007903] 1262 / Check,
38264,2013-04-25,,,cash,731.00,,,[LMS Deposit 0007921] 013903 / Visa,
38265,2013-04-25,,,cash,205.00,,,[LMS Deposit 0007922] 091155 / Visa,
38266,2013-04-25,,,cash,115.50,,,[LMS Deposit 0007923] 077252 / Visa,
38296,2013-04-25,,,cash,175.00,,,[LMS Deposit 0007953] 025896 / Master Card,
38267,2013-04-26,,,cash,82.50,,,[LMS Deposit 0007924] 088402 / Visa,
38268,2013-04-26,,,cash,350.00,,,[LMS Deposit 0007925] 02501B / Master Card,
38269,2013-04-26,,,cash,765.90,,,[LMS Deposit 0007926] 03809Z / Master Card,
38270,2013-04-26,,,cash,1742.50,,,[LMS Deposit 0007927] 571181 / Debit Cards,
38279,2013-04-26,,,cash,545.74,,,[LMS Deposit 0007936] 938345 / Master Card,
38280,2013-04-26,,,cash,377.47,,,[LMS Deposit 0007937]  / Cash,
38274,2013-04-27,,,cash,529.58,,,[LMS Deposit 0007931] 055211 / Debit Cards,
38277,2013-04-27,,,cash,625.00,,,[LMS Deposit 0007934]  / Cash,
38278,2013-04-27,,,cash,392.50,,,[LMS Deposit 0007935] 097855 / Master Card,
38284,2013-04-27,,,cash,160.00,,,[LMS Deposit 0007941] PM Collected / Cash,
38276,2013-04-28,,,cash,1484.90,,,[LMS Deposit 0007933] 098314 / Visa,
38283,2013-04-28,,,cash,417.00,,,[LMS Deposit 0007940] 547430 / American Express,
38286,2013-04-28,,,cash,735.00,,,[LMS Deposit 0007943] 036580 / Master Card,
38271,2013-04-29,,,cash,1000.00,,,[LMS Deposit 0007928]  / Cash,
38273,2013-04-29,,,cash,206.26,,,[LMS Deposit 0007930]  / Cash,
38285,2013-04-29,,,cash,231.00,,,[LMS Deposit 0007942] 036367 / Visa,
38295,2013-04-29,,,cash,250.00,,,[LMS Deposit 0007952] 002819 / Visa,
38272,2013-04-30,,,cash,59.50,,,[LMS Deposit 0007929]  / Cash,
38275,2013-04-30,,,cash,250.00,,,[LMS Deposit 0007932] 083452 / Visa,
38281,2013-04-30,,,cash,1150.00,,,[LMS Deposit 0007938] 030648 / Debit Cards,
38282,2013-04-30,,,cash,82.50,,,[LMS Deposit 0007939] 057335 / Visa,
38287,2013-05-01,,,cash,214.50,,,[LMS Deposit 0007944] For Services Rendere / Trade,
38288,2013-05-01,,,cash,125.50,,,[LMS Deposit 0007945] 080793 / Visa,
38289,2013-05-01,,,cash,115.50,,,[LMS Deposit 0007946] 042257 / Visa,
38290,2013-05-01,,,cash,274.50,,,[LMS Deposit 0007947] 030352 / Visa,
38291,2013-05-02,,,cash,231.00,,,[LMS Deposit 0007948]  / Cash,
38292,2013-05-02,,,cash,85.00,,,[LMS Deposit 0007949] 004336 / Debit Cards,
38293,2013-05-02,,,cash,120.00,,,[LMS Deposit 0007950]  / Cash,
38298,2013-05-02,,,cash,205.00,,,[LMS Deposit 0007955] 036769 / Visa,
38320,2013-05-02,,,cash,360.00,,,[LMS Deposit 0007977] 360. / Check,
38323,2013-05-02,,,cash,330.00,,,[LMS Deposit 0007980] 620112 / Master Card,
38294,2013-05-03,,,cash,82.50,,,[LMS Deposit 0007951] 062936 / Visa,
38297,2013-05-03,,,cash,682.50,,,[LMS Deposit 0007954] R02998 / Master Card,
38299,2013-05-03,,,cash,44.00,,,[LMS Deposit 0007956]  / Cash,
38304,2013-05-03,,,cash,68.75,,,[LMS Deposit 0007961] 181248 / Master Card,
38315,2013-05-03,,,cash,205.00,,,[LMS Deposit 0007972] 07917z / Master Card,
38300,2013-05-04,,,cash,500.00,,,[LMS Deposit 0007957]  / Debit Cards,
38303,2013-05-04,,,cash,795.25,,,[LMS Deposit 0007960] 004503 / Master Card,
38301,2013-05-06,,,cash,997.50,,,[LMS Deposit 0007958] 500 / Check,
38302,2013-05-06,,,cash,64.00,,,[LMS Deposit 0007959] R06055 / Master Card,
38305,2013-05-06,,,cash,205.00,,,[LMS Deposit 0007962] 006669 / Master Card,
38306,2013-05-06,,,cash,965.26,,,[LMS Deposit 0007963]  / Promo,
38307,2013-05-06,,,cash,123.74,,,[LMS Deposit 0007964]  / Cash,
38308,2013-05-06,,,cash,500.00,,,[LMS Deposit 0007965] 09433z / Master Card,
38309,2013-05-06,,,cash,574.50,,,[LMS Deposit 0007966] 077949 / Visa,
38310,2013-05-07,,,cash,550.00,,,[LMS Deposit 0007967] 082884 / Visa,
38312,2013-05-07,,,cash,109.38,,,[LMS Deposit 0007969] 00680z / Master Card,
38313,2013-05-07,,,cash,328.12,,,[LMS Deposit 0007970] 00680z / Master Card,
38314,2013-05-07,,,cash,93.75,,,[LMS Deposit 0007971] 00680z / Master Card,
38316,2013-05-07,,,cash,175.00,,,[LMS Deposit 0007973] 007206 / Master Card,
38317,2013-05-07,,,cash,812.00,,,[LMS Deposit 0007974] 08494S / Master Card,
38318,2013-05-08,,,cash,82.50,,,[LMS Deposit 0007975] 046319 / Visa,
38321,2013-05-08,,,cash,200.00,,,[LMS Deposit 0007978] 01310Z / Master Card,
38319,2013-05-09,,,cash,231.00,,,[LMS Deposit 0007976]  / Cash,
38324,2013-05-10,,,cash,214.50,,,[LMS Deposit 0007981] 023207 / Visa,
38333,2013-05-10,,,cash,551.50,,,[LMS Deposit 0007990] 010057 / Debit Cards,
38367,2013-05-10,,,cash,243.75,,,[LMS Deposit 0008024] As Collected / Cash,
38368,2013-05-10,,,cash,702.59,,,[LMS Deposit 0008025] As Collected / Cash,
38325,2013-05-11,,,cash,676.25,,,[LMS Deposit 0007982] 395138 / Debit Cards,
38326,2013-05-11,,,cash,121.87,,,[LMS Deposit 0007983]  / Cash,
38327,2013-05-11,,,cash,77.50,,,[LMS Deposit 0007984]  / Cash,
38335,2013-05-11,,,cash,385.00,,,[LMS Deposit 0007992]  / Cash,
38328,2013-05-13,,,cash,555.40,,,[LMS Deposit 0007985]  / Cash,
38329,2013-05-13,,,cash,385.50,,,[LMS Deposit 0007986]  / Cash,
38330,2013-05-13,,,cash,281.25,,,[LMS Deposit 0007987] 070229 / Visa,
38331,2013-05-13,,,cash,192.50,,,[LMS Deposit 0007988]  / Cash,
38332,2013-05-13,,,cash,2295.00,,,[LMS Deposit 0007989] 011071 / Debit Cards,
38334,2013-05-13,,,cash,207.50,,,[LMS Deposit 0007991]  / Cash,
38336,2013-05-13,,,cash,144.37,,,[LMS Deposit 0007993] 066880 / Visa,
38337,2013-05-15,,,cash,350.00,,,[LMS Deposit 0007994] 093104 / Visa,
38338,2013-05-15,,,cash,200.00,,,[LMS Deposit 0007995] 578074 / Debit Cards,
38339,2013-05-15,,,cash,175.00,,,[LMS Deposit 0007996] 401073 / Visa,
38340,2013-05-15,,,cash,232.50,,,[LMS Deposit 0007997] 612202 / Master Card,
38341,2013-05-15,,,cash,20.00,,,[LMS Deposit 0007998] 621371 / Master Card,
38342,2013-05-15,,,cash,125.50,,,[LMS Deposit 0007999] 078520 / Visa,
38343,2013-05-16,,,cash,982.50,,,[LMS Deposit 0008000] 467397 / Visa,
38344,2013-05-16,,,cash,175.00,,,[LMS Deposit 0008001] 12243z / Master Card,
38345,2013-05-17,,,cash,474.00,,,[LMS Deposit 0008002]  / Cash,
38346,2013-05-17,,,cash,123.74,,,[LMS Deposit 0008003] 012867 / Visa,
38347,2013-05-17,,,cash,357.50,,,[LMS Deposit 0008004] 084880 / Visa,
38348,2013-05-17,,,cash,600.00,,,[LMS Deposit 0008005] 014570 / Debit Cards,
38349,2013-05-17,,,cash,1320.00,,,[LMS Deposit 0008006] 025549 / Master Card,
38351,2013-05-17,,,cash,1000.00,,,[LMS Deposit 0008008] DRR Collected / Cash,
38359,2013-05-17,,,cash,357.50,,,[LMS Deposit 0008016] 190710 / Debit Cards,
38366,2013-05-17,,,cash,1292.25,,,[LMS Deposit 0008023] 21592B / Master Card,
38369,2013-05-17,,,cash,500.00,,,[LMS Deposit 0008026] 055109 / Visa,
38350,2013-05-18,,,cash,241.00,,,[LMS Deposit 0008007] 757599 / Debit Cards,
38360,2013-05-18,,,cash,379.92,,,[LMS Deposit 0008017] 07650b / Master Card,
38365,2013-05-18,,,cash,231.00,,,[LMS Deposit 0008022] DRR Collected / Cash,
38352,2013-05-21,,,cash,82.50,,,[LMS Deposit 0008009] 060579 / Visa,
38353,2013-05-21,,,cash,486.01,,,[LMS Deposit 0008010]  / Cash,
38354,2013-05-21,,,cash,500.00,,,[LMS Deposit 0008011] 018209 / Debit Cards,
38355,2013-05-21,,,cash,300.00,,,[LMS Deposit 0008012] 018209 / Debit Cards,
38358,2013-05-21,,,cash,240.00,,,[LMS Deposit 0008015]  / Cash,
